search_name,full_name,region_id
충청북도 청주시 문의면,충청북도 청주시 문의면,2099
충청북도 청주시 남일면,충청북도 청주시 남일면,2098
충청북도 청주시 가덕면,충청북도 청주시 가덕면,2097
충청북도 청주시 미원면,충청북도 청주시 미원면,2096
충청북도 청주시 미원면,충청북도 청주시 미원면,2096
인천광역시 옹진군 연평면,인천광역시 옹진군 연평면,992
인천광역시 옹진군 자월면,인천광역시 옹진군 자월면,991
인천광역시 옹진군 승봉리,인천광역시 옹진군 승봉리,991
인천광역시 옹진군 이작리,인천광역시 옹진군 이작리,991
인천광역시 옹진군 영흥면,인천광역시 옹진군 영흥면,990
인천광역시 옹진군 덕적면,인천광역시 옹진군 덕적면,989
인천광역시 옹진군 굴업리,인천광역시 옹진군 굴업리,989
인천광역시 옹진군 문갑리,인천광역시 옹진군 문갑리,989
인천광역시 옹진군 백아리,인천광역시 옹진군 백아리,989
인천광역시 옹진군 울도리,인천광역시 옹진군 울도리,989
인천광역시 옹진군 대청면,인천광역시 옹진군 대청면,987
인천광역시 옹진군 소청리,인천광역시 옹진군 소청리,987
인천광역시 옹진군 백령면,인천광역시 옹진군 백령면,986
인천광역시 옹진군 남포리,인천광역시 옹진군 남포리,986
인천광역시 옹진군 북도면,인천광역시 옹진군 북도면,984
인천광역시 옹진군 장봉리,인천광역시 옹진군 장봉리,984
인천광역시 강화군 서도면,인천광역시 강화군 서도면,981
인천광역시 강화군 볼음도리,인천광역시 강화군 볼음도리,981
인천광역시 강화군 삼산면,인천광역시 강화군 삼산면,980
인천광역시 강화군 미법리,인천광역시 강화군 미법리,980
인천광역시 강화군 매음리,인천광역시 강화군 매음리,980
인천광역시 강화군 교동면,인천광역시 강화군 교동면,979
인천광역시 강화군 서한리,인천광역시 강화군 서한리,979
인천광역시 강화군 송해면,인천광역시 강화군 송해면,978
인천광역시 강화군 양사면,인천광역시 강화군 양사면,977
인천광역시 강화군 망월리,인천광역시 강화군 망월리,976
인천광역시 강화군 양도면,인천광역시 강화군 양도면,974
인천광역시 강화군 장화리,인천광역시 강화군 장화리,973
인천광역시 강화군 동막리,인천광역시 강화군 동막리,973
인천광역시 강화군 길상면,인천광역시 강화군 길상면,972
인천광역시 강화군 동검리,인천광역시 강화군 동검리,972
인천광역시 강화군 불은면,인천광역시 강화군 불은면,971
인천광역시 서구 청라동,인천광역시 서구 청라동,6541
인천광역시 서구 왕길동,인천광역시 서구 왕길동,6539
인천광역시 서구 가좌4동,인천광역시 서구 가좌4동,961
인천광역시 계양구 다남동,인천광역시 계양구 다남동,6475
인천광역시 부평구 갈산동,인천광역시 부평구 갈산동,6516
인천광역시 남동구 고잔동,인천광역시 남동구 고잔동,6495
인천광역시 남동구 수산동,인천광역시 남동구 수산동,6502
인천광역시 연수구 옥련동,인천광역시 연수구 옥련동,6545
인천광역시 동구 만석동,인천광역시 동구 만석동,843
인천광역시 중구 무의동,인천광역시 중구 무의동,6554
인천광역시 중구 남북동,인천광역시 중구 남북동,6550
인천광역시 중구 운북동,인천광역시 중구 운북동,6573
